Record_ID,Customer_Name,City,State,Region,Category,Sub_Category,Transaction_Date,Quantity,Unit_Price,Discount,Revenue,Profit,Rating,Status
RES1201,Victoria Knight,Robbinsland,New Jersey,East,B,Type2,2024-01-06,7,966.08,0.15,6881.97,3380.46,4.7,Pending
RES1202,Vanessa Stevenson,Melissaland,West Virginia,West,A,Type2,2025-05-19,4,300.59,0.04,562.1,4982.11,2.1,Completed
RES1203,Jeremy Perry,,Mississippi,South,B,Type3,2023-10-09,15,862.7,0.11,2656.68,4341.59,3.5,Pending
RES1204,Benjamin Shaffer,Davidshire,North Dakota,South,D,Type1,2024-03-10,4,565.89,0.24,3071.45,442.58,3.6,Cancelled
RES1205,Michael Flores,North Kim,New Jersey,West,D,Type2,2025-03-22,10,248.01,0.02,201.84,3833.68,2.0,Completed
RES1206,Jennifer Jensen,Currychester,Hawaii,North,C,Type1,2024-05-30,12,302.05,0.22,9844.42,3449.69,5.0,Completed
RES1207,Elizabeth Wright MD,North Megan,Kansas,North,B,Type3,2026-01-23,1,417.84,0.22,2869.11,574.99,2.9,Completed
RES1208,Thomas Wang,Jasonmouth,Colorado,North,D,Type1,2023-12-13,15,158.04,0.13,611.15,3791.83,4.0,Cancelled
RES1209,Austin Wells,Joshuamouth,Wyoming,East,D,Type1,2023-12-23,16,712.86,0.01,8774.02,834.34,1.1,Completed
RES1210,Mary Beard,Ethanport,Colorado,North,C,Type3,2025-03-16,1,423.48,0.07,1193.87,2005.28,1.9,Pending
RES1211,Evelyn Jackson,Mirandaborough,Oregon,East,A,Type3,2023-10-15,1,890.33,0.08,4612.33,1025.67,1.4,Cancelled
RES1212,Thomas Thompson,Juanborough,Michigan,East,C,Type1,2023-06-30,13,916.5,0.23,3709.88,1981.85,2.4,Cancelled
RES1213,Anna Russell,South Ashleyfort,Arkansas,West,B,Type2,2024-02-28,15,914.51,0.16,872.11,1160.78,4.0,Pending
RES1214,Michael Velasquez,Millerstad,Delaware,North,D,Type2,2024-11-24,3,652.82,0.1,422.54,3125.25,1.6,Cancelled
RES1215,Jaclyn Hall DVM,Deniseshire,Arkansas,West,D,Type1,2024-04-29,6,481.33,0.18,2761.52,3911.61,2.7,Cancelled
RES1216,William Mullins,West Amychester,Arizona,East,B,Type3,2024-06-04,7,93.53,,3661.3,-397.64,1.8,Cancelled
RES1217,Jesse Gray,South Gary,Wyoming,North,A,Type3,2023-08-04,18,757.96,0.3,7491.18,1714.17,1.9,Completed
RES1218,Justin Jacobs,North Pennyborough,Wisconsin,North,D,Type2,2025-12-20,18,98.17,0.02,7270.37,299.97,1.2,Completed
RES1219,Kaitlin Young,Priceburgh,Alaska,East,C,Type3,2023-11-21,5,190.65,,4696.77,-393.48,3.0,Completed
RES1220,Mary Daniels,Hopkinsland,New Jersey,West,A,Type1,2026-04-03,5,844.34,0.13,2181.03,4907.4,1.7,Completed
RES1221,Bianca Roberson,West Patricia,Alabama,East,D,Type1,2024-09-09,7,855.18,0.27,8437.35,3205.57,2.2,Completed
RES1222,Robert White,Estesfurt,New Jersey,South,D,Type2,2026-04-19,6,440.36,0.06,6527.56,1987.65,2.4,Pending
RES1223,Monica Liu,Lake Meghanborough,Minnesota,East,A,Type3,2023-09-28,9,722.77,0.17,3553.35,1870.52,1.9,Completed
RES1224,Jennifer Park,Josephview,Louisiana,East,B,Type3,2026-05-05,9,227.93,0.18,8721.8,4124.82,2.9,Completed
RES1225,Catherine Hebert,Maldonadoshire,Louisiana,East,C,Type2,2024-12-22,15,897.72,0.14,8199.11,2639.09,1.4,Cancelled
RES1226,Ryan Barrera,Jamiebury,Kansas,East,D,Type3,2025-12-04,9,657.47,0.08,105.93,3619.56,3.8,Completed
RES1227,Michael Butler,Port Jamesside,Tennessee,South,C,Type3,2024-08-02,6,859.13,0.24,8702.31,4562.32,2.2,Completed
RES1228,Mark Lucas,East Nancyhaven,Oregon,North,C,Type2,2024-01-20,13,397.99,0.06,5341.16,4359.61,3.0,Cancelled
RES1229,Lawrence Robinson,New Rebecca,Oregon,North,C,Type3,2025-08-17,12,49.61,0.08,9251.71,22.4,1.5,Cancelled
RES1230,Amy Stanley,Port Mary,New Hampshire,East,A,Type1,2025-01-18,15,993.22,0.12,7730.09,2172.88,1.1,Pending
RES1231,Leah Rodriguez,Lake Meganhaven,Texas,South,D,Type1,2025-11-30,19,764.53,0.25,1548.4,2984.2,2.4,Cancelled
RES1232,Richard Cervantes,Joshuaberg,New York,North,C,Type1,2023-12-23,11,174.77,0.0,3477.45,2047.75,3.7,Cancelled
RES1233,Bradley Strong,Stevensview,Montana,East,B,Type3,2023-12-20,14,643.69,0.27,3185.81,1096.0,2.8,Pending
RES1234,David Young,West Isabelchester,West Virginia,North,B,Type3,2024-09-30,2,946.16,0.16,7058.95,4540.45,3.8,Cancelled
RES1235,Eric Martinez,North Rebecca,Utah,South,A,Type2,2025-09-14,18,899.27,0.03,5431.36,4442.46,3.6,Completed
RES1236,Michael Miller,Annahaven,Minnesota,West,A,Type3,2025-07-03,13,940.57,0.07,2777.91,4130.18,3.8,Cancelled
RES1237,Stephanie Watson,Lozanoberg,Texas,East,A,Type3,2025-07-11,17,118.84,0.02,7639.62,4633.61,4.4,Cancelled
RES1238,Jeffrey Braun,Scottborough,Arkansas,East,C,Type3,2026-03-20,3,855.62,0.13,6573.78,3586.68,2.1,Completed
RES1239,Colleen Kelly,West James,Idaho,North,D,Type2,2025-03-03,17,892.4,0.01,7952.29,1643.94,1.0,Cancelled
RES1240,Victoria Brown,West Donnaborough,Alaska,West,C,Type2,2025-05-09,1,188.99,0.2,7495.64,,1.2,Cancelled
RES1241,John Richard,Greerhaven,Illinois,West,C,Type1,2025-09-19,2,710.45,0.04,6174.49,4032.06,1.9,Completed
RES1242,Crystal Carter,Lake Craigton,South Carolina,South,A,Type3,2026-05-20,18,695.8,0.06,1743.76,4508.13,1.4,Completed
RES1243,Jeffrey Wagner,Romerotown,Connecticut,East,B,Type2,2026-05-18,2,691.78,0.0,2026.61,3187.51,2.1,Pending
RES1244,Tammy Robinson,East Jessicaburgh,South Carolina,East,D,Type2,2023-05-28,2,576.92,,7894.5,2696.29,3.4,Completed
RES1245,David Smith,Warrenport,Connecticut,North,B,Type2,2025-11-01,6,245.7,0.01,8575.63,4410.26,4.1,Completed
RES1246,Robert Mcbride,West Wesleyport,Illinois,East,A,Type2,2025-05-24,10,116.47,0.03,5071.96,,1.6,Completed
RES1247,Maureen Harris,Browningstad,South Carolina,East,A,Type1,2025-07-31,18,253.31,0.29,9872.76,4522.78,3.3,Completed
RES1248,Tammy Stuart,Jonathanville,Kentucky,North,D,Type2,2025-04-12,4,915.23,0.03,3022.62,4356.39,4.6,Completed
RES1249,Michael Kramer,Reedshire,Louisiana,East,A,Type1,2024-02-24,6,233.45,0.24,7343.72,1308.41,4.0,Completed
RES1250,Jennifer Silva MD,Jonesside,Ohio,North,B,Type3,2025-03-07,10,437.45,0.19,6730.16,220.2,1.6,Pending
RES1251,Cody Wilson,Port Brady,Oklahoma,North,D,Type2,2024-08-07,17,446.5,0.09,7490.13,3361.88,3.6,Cancelled
RES1252,Philip Davis,Port Joshuamouth,Missouri,South,B,Type1,2024-09-04,16,925.11,0.26,4217.54,4635.76,2.9,Cancelled
RES1253,Larry Hart,West Denisemouth,Idaho,West,B,Type3,2026-03-29,3,123.88,0.14,2518.74,4502.17,2.0,Completed
RES1254,Rodney Porter,Hammondburgh,Utah,East,B,Type3,2023-09-30,1,483.75,0.09,4108.13,4559.95,3.1,Completed
RES1255,James Boyd,Warrenstad,Washington,West,C,Type2,2024-10-25,15,811.37,0.24,1977.91,4290.94,1.6,Completed
RES1256,Mrs. Danielle Walsh,Port Charlesmouth,California,West,A,Type1,2025-02-19,18,71.13,0.21,1206.97,1910.88,2.3,Cancelled
RES1257,Donna Hogan,West Jenniferview,South Carolina,North,C,Type3,2023-11-18,16,748.24,0.02,6874.11,4651.06,2.4,Cancelled
RES1258,Jennifer Morris,Michaelton,Delaware,West,B,Type2,2023-08-22,16,103.09,0.1,9859.59,3004.16,2.3,Cancelled
RES1259,Darlene Sanders,East Elizabeth,Rhode Island,West,B,Type2,2025-07-13,11,457.84,0.2,6702.39,4066.78,1.4,Cancelled
RES1260,Kristopher Porter,Lake Justin,Rhode Island,North,A,Type2,2024-04-30,15,166.38,0.08,1430.91,1145.06,2.7,Pending
RES1261,Brandon Green,West Kathleen,North Dakota,West,D,Type2,2023-11-17,18,395.93,0.18,5262.22,2250.1,4.4,Completed
RES1262,Adam Kirby,,California,North,C,Type2,2025-03-17,16,46.91,0.09,6080.87,146.14,4.4,Completed
RES1263,Lindsay Wright,Lake Jared,Texas,West,D,Type2,2024-05-20,14,843.76,0.06,7382.91,348.05,2.7,Cancelled
RES1264,Randall Grant,New Micheal,Texas,East,A,Type3,2023-08-22,5,142.47,0.11,7776.54,3939.86,1.1,Completed
RES1265,Heidi Wood,Bradleyton,California,North,B,Type3,2025-04-02,14,195.59,0.11,2056.93,4691.63,3.3,Completed
RES1266,Cassandra Berry,North Michael,New Mexico,South,A,Type1,2026-04-23,6,463.64,0.2,3340.68,2402.17,3.4,Cancelled
RES1267,Colin Brown,South Keithchester,Michigan,East,D,Type2,2025-08-12,19,29.27,,5479.29,2171.87,4.4,Cancelled
RES1268,Kelly Smith,Larryfurt,Michigan,North,B,Type1,2023-10-19,16,921.86,0.13,145.72,4682.1,4.4,Cancelled
RES1269,James Garcia,Sarahaven,New Mexico,South,D,Type3,2024-10-18,5,419.4,0.22,2063.91,4071.66,4.1,Pending
RES1270,Heather Andrade,Jacksonmouth,Rhode Island,East,A,Type1,2025-06-20,14,534.47,0.26,9574.6,504.81,4.4,Cancelled
RES1271,Robert Benson,West Cindy,South Carolina,South,C,Type3,2023-07-10,6,870.77,0.02,3636.95,-269.87,2.0,Pending
RES1272,Christina Gray,Benjaminfurt,North Carolina,West,C,Type2,2025-07-23,15,580.31,0.19,7481.37,4726.07,3.3,Completed
RES1273,Shane Roberts,Brownbury,Iowa,East,C,Type2,2024-12-14,12,88.93,0.21,4775.77,2471.98,4.7,Cancelled
RES1274,Crystal Rivera,Harrisbury,Maine,East,C,Type1,2026-03-28,6,805.1,0.13,9991.26,3055.09,3.1,Cancelled
RES1275,Raymond Williams,Gregorymouth,Ohio,East,C,Type2,2023-05-29,7,916.76,0.02,9024.54,2419.94,4.6,Pending
RES1276,Rebecca Rogers,Port Terriville,Washington,South,B,Type1,2026-02-18,7,810.16,0.13,2937.59,3562.44,4.6,Cancelled
RES1277,Kenneth Medina,South Shane,Massachusetts,West,A,Type1,2025-11-16,17,198.2,0.26,8046.15,4436.5,1.3,Completed
RES1278,Kristine Adams,Millerland,Vermont,West,A,Type3,2023-10-22,17,486.29,0.05,5567.37,4965.82,4.7,Pending
RES1279,Dawn Greene,Stephanieborough,Texas,North,D,Type1,2025-04-10,1,306.48,0.11,3125.06,1500.03,1.4,Cancelled
RES1280,Nathan Wilson,Morrischester,Pennsylvania,West,C,Type3,2023-08-08,19,602.07,0.22,5201.53,2357.21,2.6,Pending
RES1281,James Ho,Alexandershire,Kentucky,South,C,Type2,2025-03-01,13,838.83,0.26,3400.7,4359.3,4.0,Pending
RES1282,Barbara Powers,New Nicholas,Delaware,South,D,Type2,2025-06-03,2,406.16,0.27,1889.61,1896.21,1.3,Pending
RES1283,Brian Baker,Danielhaven,Texas,West,D,Type2,2026-01-24,15,596.39,0.23,4729.44,1474.45,2.6,Cancelled
RES1284,Alexandra Carr,Karenmouth,Oregon,North,D,Type2,2026-03-23,12,20.12,0.18,4306.53,4829.18,1.9,Completed
RES1285,Joan Parrish,Monicashire,South Dakota,East,C,Type1,2023-06-18,13,357.23,0.1,3216.26,3525.56,3.8,Completed
RES1286,April Snyder,Kennethside,Vermont,West,A,Type3,2024-03-20,5,624.8,0.15,6227.23,2288.47,4.5,Pending
RES1287,Diana Shields,New Elizabethshire,South Dakota,East,C,Type3,2024-03-05,5,990.63,0.0,1370.45,3877.53,4.1,Completed
RES1288,Meagan Smith,Port Mark,Hawaii,North,D,Type1,2023-12-16,3,285.42,0.11,9735.58,,3.2,Cancelled
RES1289,Michelle West,North Matthewhaven,Indiana,West,C,Type2,2024-02-11,4,182.99,0.22,2199.71,2740.69,4.4,Cancelled
RES1290,Wendy Jones,North Tammy,Maine,North,A,Type1,2024-09-09,13,896.73,0.2,6165.36,3409.04,4.4,Cancelled
RES1291,Amy Patterson,Cynthialand,Maine,South,B,Type2,2024-04-02,10,567.03,0.0,4077.77,3437.75,3.0,Pending
RES1292,Jeffery Wilson,Port Ericaberg,Illinois,West,A,Type1,2025-11-17,15,995.79,0.16,197.04,576.88,4.4,Completed
RES1293,Jennifer Rodriguez,Wardhaven,Delaware,West,D,Type3,2026-01-29,19,261.61,0.0,2204.23,4971.05,4.6,Completed
RES1294,Mr. Curtis Casey Jr.,Ingrammouth,Indiana,North,B,Type2,2025-07-25,8,203.77,0.11,5556.63,3646.8,1.0,Cancelled
RES1295,Christopher Barnes,Lanehaven,California,North,B,Type1,2025-06-27,14,362.17,0.3,3556.2,3586.58,4.5,Pending
RES1296,Raymond Lozano,Devinberg,Pennsylvania,North,B,Type2,2023-08-25,3,582.09,0.12,8379.89,2722.39,1.2,Pending
RES1297,Jeffrey Curtis,Lake Courtneyshire,Texas,South,C,Type3,2026-04-23,18,85.65,0.27,6762.36,1385.48,2.2,Pending
RES1298,Daryl Morris,Patelton,Oregon,South,B,Type2,2025-05-04,2,394.98,0.0,1650.7,2187.54,3.2,Completed
RES1299,Kathy Murray,Colemouth,Washington,East,B,Type1,2024-09-21,1,75.01,0.22,9358.74,1842.18,2.0,Pending
RES1300,Eric Williams,Josephport,Hawaii,North,D,Type1,2025-08-07,7,661.23,0.14,2489.86,130.03,4.5,Pending
RES1301,Crystal Crosby,Lake Brucefort,Pennsylvania,South,B,Type2,2024-07-14,1,350.65,0.16,701.24,4586.2,4.2,Cancelled
RES1302,Eddie Mccarthy,North Crystal,Minnesota,North,A,Type1,2024-03-21,1,970.95,0.3,4912.24,2292.05,2.9,Pending
RES1303,Martha Cooke,Englishton,Virginia,East,C,Type3,2024-09-08,17,112.13,0.09,4434.45,-262.86,4.3,Cancelled
RES1304,Rachel Gregory,Lake Timothyfurt,Missouri,East,D,Type2,2023-11-28,13,895.38,0.26,4961.43,1807.09,4.3,Pending
RES1305,Heather Jordan,Melissafurt,Wisconsin,West,C,Type1,2024-03-02,1,35.99,0.27,815.44,1813.21,2.3,Pending
RES1306,Randall Miller,North Lindsey,Iowa,North,D,Type3,2024-09-02,6,658.39,0.09,3038.31,-23.57,1.3,Pending
RES1307,Erica Jackson,North Stephenmouth,Delaware,East,D,Type3,2023-09-10,19,948.45,0.01,9225.89,577.07,3.4,Pending
RES1308,Michael Stanton,East Jessica,Wisconsin,West,D,Type2,2023-06-15,18,710.25,0.24,7977.93,-72.29,4.1,Completed
RES1309,William Robles,Jamesmouth,New York,South,A,Type2,2024-04-11,3,40.31,0.28,1562.69,381.7,4.7,Completed
RES1310,Robin Grant,Natashaton,Delaware,East,D,Type3,2025-03-12,11,660.61,0.14,2952.75,129.64,1.1,Pending
RES1311,Brendan Campbell,North Davidtown,New York,East,A,Type1,2025-09-09,4,295.62,0.26,7496.25,4462.95,2.6,Completed
RES1312,Nathan Holland,Chavezside,Virginia,South,B,Type2,2024-01-12,7,732.3,0.07,8593.62,3767.94,3.7,Completed
RES1313,Rebecca Brown,Robertborough,Oklahoma,East,C,Type2,2024-04-19,18,457.54,0.23,1488.99,4300.76,2.8,Pending
RES1314,Cynthia Johnston,Michaeltown,Florida,West,A,Type2,2025-08-12,2,622.26,0.21,6006.45,262.01,1.9,Cancelled
RES1315,John Reid,North Ronniebury,California,South,D,Type1,2025-05-21,7,33.47,0.16,4446.34,3181.1,3.4,Completed
RES1316,Kathleen Callahan,South Cathyburgh,Michigan,South,D,Type1,2025-01-25,2,287.48,0.1,4909.28,4459.46,4.5,Pending
RES1317,Teresa Jenkins,Lisafort,Oregon,West,D,Type2,2025-04-28,3,308.89,0.08,7950.07,4743.28,4.8,Cancelled
RES1318,Eric Stewart,West Jeremyton,New Jersey,East,D,Type3,2024-11-22,17,453.16,0.22,5972.72,,5.0,Cancelled
RES1319,Kyle Gomez,New Joseph,Minnesota,East,A,Type2,2024-02-03,4,881.82,0.17,5615.6,1585.07,2.5,Cancelled
RES1320,Brandon Parks,Danielland,Texas,North,D,Type1,2025-06-27,9,375.48,0.26,3863.76,1498.99,1.8,Cancelled
RES1321,Travis Carlson,New Kathryn,Colorado,South,C,Type1,2024-11-24,12,706.58,0.25,3296.77,528.99,4.2,Pending
RES1322,Corey Richard,,Massachusetts,West,A,Type1,2024-04-07,6,363.22,0.05,7321.14,348.98,3.8,Cancelled
RES1323,Gary King,Brianfurt,Alaska,West,C,Type2,2025-08-09,8,208.98,0.06,9157.89,1540.47,4.0,Cancelled
RES1324,Alexis Waters,West Stevenchester,Louisiana,North,B,Type2,2024-05-17,16,468.26,0.28,352.44,3414.93,2.5,Cancelled
RES1325,Patricia Brown,New Kristintown,Oklahoma,North,D,Type3,2025-12-21,7,251.24,0.11,4813.67,3518.58,1.9,Completed
RES1326,Cynthia Martin,North Lorifort,Kentucky,North,A,Type1,2023-08-13,8,62.22,0.16,5712.82,2674.83,4.1,Cancelled
RES1327,Mr. Ronald Holt,Warrenshire,North Carolina,North,A,Type2,2025-10-08,1,222.05,0.13,2908.5,3822.53,2.8,Cancelled
RES1328,Michael Gonzalez,Jermainefort,Kentucky,North,D,Type2,2026-04-23,17,91.81,0.17,972.6,3370.99,3.8,Cancelled
RES1329,Timothy Baird,Stephenmouth,Oklahoma,South,D,Type3,2024-11-25,8,56.96,0.2,1767.25,3875.49,4.5,Pending
RES1330,Tammy Nunez,Ryanborough,California,South,C,Type1,2025-05-09,10,741.21,0.11,7100.68,4861.61,2.4,Completed
RES1331,Harold Baker,North Nicholas,Vermont,West,C,Type2,2023-11-04,8,698.17,,2264.16,2687.21,4.1,Completed
RES1332,Shannon Mills,North Nathanburgh,Kentucky,East,B,Type3,2026-05-17,1,161.96,0.25,4035.91,3715.53,2.8,Completed
RES1333,Laurie Martin,Garciaside,Vermont,South,B,Type2,2026-03-11,7,50.34,0.19,256.53,4083.27,3.5,Cancelled
RES1334,Jessica Barrett,Santanaburgh,Alabama,South,D,Type1,2025-02-05,18,33.52,0.26,1784.78,4521.11,4.3,Cancelled
RES1335,Becky Trevino,Odonnellbury,Idaho,South,C,Type2,2026-05-26,8,734.16,0.26,8181.9,2498.78,2.2,Completed
RES1336,Christopher Miller,Taramouth,Alaska,North,D,Type2,2024-05-19,14,429.13,0.05,5312.23,4553.96,4.4,Completed
RES1337,Dawn Murphy,New Michaelland,Hawaii,East,C,Type1,2025-07-24,10,435.32,0.24,1068.71,2464.4,1.8,Completed
RES1338,Michelle Peters,North Thomas,Texas,South,A,Type1,2024-07-19,18,73.1,0.27,920.37,3311.85,2.7,Completed
RES1339,Kurt Young,North Stephen,West Virginia,South,C,Type2,2026-04-30,14,803.24,0.13,9216.16,1414.69,2.1,Completed
RES1340,Carl Gamble,Sonyaburgh,Virginia,East,A,Type2,2023-11-19,10,298.86,0.15,3778.86,4917.63,1.1,Cancelled
RES1341,Rebecca Oliver,Sheilaside,Massachusetts,North,B,Type3,2023-07-01,17,425.72,0.11,7690.38,695.62,1.0,Pending
RES1342,Shannon Combs,Melissachester,Connecticut,West,C,Type2,2026-01-15,6,447.56,0.05,4423.16,919.09,1.8,Completed
RES1343,Victor Bell,Aaronview,Maryland,North,A,Type1,2023-07-02,7,883.21,0.16,1326.64,884.39,3.6,Cancelled
RES1344,Vicki Martinez,Ryantown,Iowa,West,C,Type3,2023-09-27,19,834.91,0.12,5300.16,1815.49,3.1,Completed
RES1345,Oscar Burnett,Stevensville,Hawaii,North,B,Type3,2024-08-15,10,335.3,0.25,1083.45,3724.23,2.3,Cancelled
RES1346,David Clark,Hendersontown,Connecticut,South,D,Type1,2026-03-10,14,82.79,0.15,8644.67,4913.15,2.8,Completed
RES1347,Krystal Young,Lake Amy,California,West,C,Type1,2024-01-10,9,561.62,0.29,587.62,2897.05,3.7,Pending
RES1348,Mrs. Kelly Fuller,Veronicatown,Nebraska,West,B,Type2,2023-07-02,17,281.48,0.22,7030.47,2896.59,4.6,Completed
RES1349,Donald Espinoza,Christopherborough,Massachusetts,West,C,Type1,2024-05-21,13,315.73,0.07,9777.03,2402.12,2.0,Cancelled
RES1350,Michael Reilly,Johnmouth,Nevada,South,D,Type3,2023-09-06,4,883.66,0.12,8869.12,4461.06,4.5,Cancelled
RES1351,Adam Allen,New Scott,Florida,South,A,Type2,2024-07-17,8,739.0,0.18,9072.93,1324.63,2.6,Cancelled
RES1352,Sheryl Morris,East Saramouth,California,West,A,Type3,2025-09-07,19,395.9,0.04,2630.2,544.32,2.3,Completed
RES1353,Kevin Watkins,Brownburgh,New Hampshire,North,A,Type1,2024-05-04,19,650.8,0.15,4729.14,758.71,3.3,Completed
RES1354,Aaron Yang,East Karenfurt,Nevada,North,A,Type1,2025-07-12,2,199.52,0.26,2391.54,4230.03,2.4,Cancelled
RES1355,Latoya Jones,Harperhaven,Massachusetts,South,B,Type3,2024-04-24,12,670.79,0.05,6916.14,433.22,2.2,Cancelled
RES1356,Andrew Mcconnell,Port Jamie,Missouri,South,A,Type1,2023-05-28,16,72.0,0.03,6589.44,2247.45,4.6,Pending
RES1357,Maria Hodges,Shannonmouth,North Dakota,South,D,Type2,2023-09-20,13,660.06,0.15,3034.34,1269.41,2.6,Cancelled
RES1358,Alexandra Griffin,Cunninghamborough,New Mexico,North,A,Type1,2025-07-27,1,887.8,0.27,4155.37,508.34,1.6,Pending
RES1359,Kathryn Smith,Stanleyburgh,Arizona,South,D,Type3,2024-03-16,13,584.7,0.21,3866.04,2646.97,2.7,Completed
RES1360,Joshua Scott,Laurafort,Kansas,South,B,Type2,2024-06-17,15,347.0,0.17,7005.81,4203.39,2.2,Completed
RES1361,Adam Gibbs,Alisonhaven,Iowa,North,A,Type2,2025-11-07,3,562.77,0.05,285.75,1257.9,3.0,Completed
RES1362,Ashley Evans,Keithfort,Oklahoma,East,B,Type3,2024-06-17,4,337.9,0.22,9260.37,158.62,3.6,Cancelled
RES1363,Chelsea Russell,Kellyfort,Massachusetts,East,B,Type1,2025-02-17,16,298.64,0.2,1497.42,2926.45,1.1,Pending
RES1364,Paul Miller,Theodoreburgh,Utah,East,D,Type3,2024-09-21,18,14.87,0.29,3219.74,3568.69,4.2,Completed
RES1365,Heather Garcia,Port Craig,Alabama,South,A,Type2,2025-02-26,11,259.22,,565.21,2574.84,2.9,Pending
RES1366,Lauren Ramirez,Crawfordside,Maryland,East,A,Type2,2025-12-27,8,894.99,0.1,4447.76,146.13,3.2,Pending
RES1367,Regina Howell,Port Alexland,Mississippi,North,B,Type1,2025-07-02,8,187.35,0.15,7400.94,-474.29,1.5,Cancelled
RES1368,Kevin Richmond,Stephanieport,Connecticut,West,A,Type2,2025-06-18,17,636.99,,7865.45,-25.71,2.7,Pending
RES1369,Pedro Durham,South Joseph,Hawaii,North,D,Type3,2023-05-30,17,617.5,0.14,3681.83,4574.81,3.0,Completed
RES1370,Jeremy Hall,North Andre,Utah,West,B,Type2,2024-07-05,4,233.44,0.12,3881.36,2676.5,1.2,Pending
RES1371,Rebecca Davis,,Texas,East,A,Type1,2026-03-03,7,774.01,0.11,3462.8,1550.58,1.7,Pending
RES1372,Robin Robinson,Port Donaldberg,Idaho,East,D,Type2,2024-07-06,17,444.9,0.03,2275.58,506.85,2.5,Completed
RES1373,James Martinez,Lake Kaitlyn,Missouri,West,C,Type3,2025-01-06,14,799.24,0.12,7173.96,3344.35,1.7,Completed
RES1374,Aaron Williams,New Carrieshire,Maine,North,A,Type3,2024-12-01,8,22.21,0.08,8946.41,3703.58,2.3,Pending
RES1375,Cynthia Diaz,West Hollytown,Connecticut,North,A,Type3,2023-08-12,5,157.47,0.09,4125.54,3941.42,4.5,Completed
RES1376,Bobby Klein,Marquezmouth,Massachusetts,East,A,Type2,2025-12-12,17,381.8,0.0,7231.97,-398.81,3.5,Cancelled
RES1377,Jason Krause,North Alexandratown,South Dakota,South,D,Type2,2024-03-02,8,480.27,0.01,4941.45,3734.76,3.2,Completed
RES1378,Shelly Brown,Melendezfurt,New Hampshire,East,C,Type3,2024-06-27,6,550.87,0.09,1369.84,379.07,4.4,Cancelled
RES1379,Charles Klein,Donovanfurt,New York,North,D,Type1,2025-02-28,3,790.84,0.06,5166.84,3881.58,1.9,Cancelled
RES1380,John Nelson,New Dawn,Wisconsin,North,D,Type3,2023-10-27,18,903.98,0.17,2744.36,330.95,4.9,Cancelled
RES1381,Keith Luna,Hickshaven,Wisconsin,South,A,Type2,2025-01-15,3,324.06,0.15,6725.27,846.99,1.9,Completed
RES1382,Dr. Jamie Wheeler,New Tiffany,Nebraska,East,A,Type1,2025-01-10,9,888.05,0.26,4547.04,3778.34,3.0,Completed
RES1383,Kathleen Richard,Port Yvonne,Ohio,South,A,Type2,2025-04-11,13,273.68,0.02,6804.09,2960.15,4.9,Cancelled
RES1384,Mary Hall,,Rhode Island,South,D,Type3,2026-02-07,15,80.85,0.21,4864.45,-308.49,2.3,Cancelled
RES1385,Sharon Jimenez,Lake Sarah,Oregon,East,D,Type1,2024-01-20,11,584.05,0.27,7636.1,411.49,1.7,Pending
RES1386,Carlos Ryan,Dominiquestad,Maryland,North,C,Type2,2024-07-14,2,669.47,0.19,9972.76,,2.6,Cancelled
RES1387,Robert Lowery,Jamesside,North Dakota,West,B,Type1,2025-07-08,16,302.44,0.26,8616.57,4137.89,1.9,Pending
RES1388,Dawn Bean,Charlesside,Delaware,North,B,Type3,2024-08-05,17,177.88,0.17,7101.31,2877.14,4.0,Completed
RES1389,Robert Suarez,Port Rebecca,New Mexico,North,D,Type2,2023-12-06,18,105.96,0.23,2528.99,,4.7,Pending
RES1390,Vanessa Schmidt MD,North Victoria,Maryland,South,B,Type2,2026-02-16,12,446.53,0.02,5740.02,903.92,4.4,Completed
RES1391,Jeremy Taylor,Priceburgh,Missouri,North,C,Type3,2025-01-28,11,414.85,0.05,6370.74,2001.98,1.6,Cancelled
RES1392,Mark Paul,East Dawn,Hawaii,South,A,Type1,2025-01-12,4,292.15,0.03,7351.25,-39.4,4.8,Pending
RES1393,Tracy Morrison,Lake Michael,Idaho,West,C,Type3,2026-03-26,13,228.68,0.27,2017.18,1771.6,3.9,Cancelled
RES1394,Kevin Strickland,Laurenfurt,Oregon,West,B,Type1,2025-10-25,11,48.66,0.17,5217.39,3863.02,4.0,Completed
RES1395,Joseph Sampson,South Joshua,Rhode Island,East,B,Type3,2026-04-25,14,692.1,0.1,4678.3,1675.1,3.2,Cancelled
RES1396,Cody Gardner,Johnville,Maryland,South,B,Type2,2023-12-06,19,396.86,0.16,2700.81,3821.83,2.5,Pending
RES1397,Christopher Hardin,North Chad,Oregon,East,A,Type1,2024-05-01,19,223.73,0.0,5435.82,2935.26,2.0,Completed
RES1398,Allison Johnson,Lake Brendan,Minnesota,North,D,Type3,2024-04-23,19,520.83,0.21,9099.65,1723.98,2.9,Pending
RES1399,Joshua Holt,Josephport,Nebraska,South,D,Type3,2025-05-19,10,881.93,0.08,7713.67,4413.44,4.2,Completed
RES1400,Kaylee Chambers,West Donaldtown,Alabama,North,C,Type1,2025-07-31,3,240.13,0.07,5623.04,1928.21,2.2,Cancelled
RES1401,Patricia Hoffman,Lake Gregfurt,North Carolina,East,A,Type2,2024-09-04,17,617.15,0.07,7324.1,3541.58,4.6,Cancelled
RES1402,Richard Bryant,Timothyside,California,West,D,Type3,2024-03-20,19,918.71,0.09,7909.96,3897.15,1.6,Cancelled
