Record_ID,Customer_Name,City,State,Region,Category,Sub_Category,Transaction_Date,Quantity,Unit_Price,Discount,Revenue,Profit,Rating,Status
FOO1198,Erika Smith,Reynoldsfurt,Arizona,North,D,Type2,2025-11-07,1,706.5,0.03,974.58,3992.75,1.6,Pending
FOO1199,Jermaine Schmidt,East Brad,Rhode Island,South,C,Type1,2024-07-21,12,675.24,0.14,3704.82,-120.27,4.6,Pending
FOO1200,Michelle Patterson,Robertshire,New York,East,A,Type3,2025-12-19,6,318.63,0.19,8017.7,-452.39,3.1,Completed
FOO1201,Marissa Chavez,Harrishaven,Texas,East,A,Type3,2024-01-02,13,558.15,0.16,5279.3,402.12,2.8,Cancelled
FOO1202,Tanya Scott,New Jesse,Montana,East,B,Type2,2026-05-22,2,145.61,0.11,4064.85,,2.6,Pending
FOO1203,Patrick Allen,Joeltown,Massachusetts,East,C,Type3,2026-01-16,10,491.75,0.11,8150.87,2306.51,4.1,Cancelled
FOO1204,Jennifer Powers,South Devon,Kansas,East,A,Type3,2025-07-03,5,503.6,0.13,957.15,-481.44,1.3,Cancelled
FOO1205,Ronnie Moore,South Alexandra,New Hampshire,West,C,Type3,2023-06-15,7,198.83,0.01,5331.86,821.58,3.6,Completed
FOO1206,Amber Miller,Darrellmouth,South Carolina,South,A,Type1,2023-12-29,1,198.23,0.18,6023.31,1198.24,4.8,Pending
FOO1207,Timothy Lee,Powellmouth,California,East,B,Type2,2026-02-26,5,149.38,0.08,5752.85,1251.73,3.4,Cancelled
FOO1208,Jennifer Parker,Port Chloe,Louisiana,South,C,Type3,2025-05-05,8,866.88,0.08,2070.58,2133.48,2.5,Pending
FOO1209,Brent Fleming,Lozanomouth,Georgia,West,A,Type3,2023-11-18,8,738.94,0.25,9003.08,27.01,4.4,Pending
FOO1210,Michael Thompson,Lake Williamhaven,Missouri,East,D,Type2,2023-11-22,12,207.49,0.19,3999.61,3706.34,1.3,Pending
FOO1211,Shirley Mcclure,Lake Deniseside,California,North,D,Type2,2025-02-15,3,838.97,0.17,9441.7,1672.39,4.3,Pending
FOO1212,Joseph Haynes,,North Carolina,West,A,Type3,2025-05-15,4,320.95,0.11,1930.77,1123.64,4.0,Cancelled
FOO1213,Evan Craig,Grantfort,Alabama,North,D,Type1,2024-04-29,8,351.5,0.14,2645.03,-215.47,1.1,Cancelled
FOO1214,Frances Spencer,South Tinaview,Florida,East,A,Type3,2025-09-25,2,71.84,0.24,1670.54,2073.09,2.3,Completed
FOO1215,Tyler Smith,Lake Amyfort,New Mexico,North,B,Type2,2023-07-15,9,728.41,0.11,9731.55,4582.02,3.6,Pending
FOO1216,Robert Townsend,Tracybury,New Mexico,South,D,Type1,2023-07-13,2,233.42,0.09,723.69,1579.21,1.4,Completed
FOO1217,Chelsea Kennedy,Port Kurt,Washington,North,D,Type3,2026-04-17,9,457.32,0.11,4683.66,3998.42,2.0,Pending
FOO1218,William Harrington,Andrewshaven,New Mexico,North,D,Type2,2023-08-16,9,156.35,0.1,4719.19,1630.73,3.5,Cancelled
FOO1219,Jacob Collins,West Stacey,Indiana,East,B,Type2,2025-06-18,5,779.75,0.2,4068.36,4504.73,1.7,Completed
FOO1220,Samantha Frost,Port Heatherchester,Kansas,West,D,Type1,2025-04-01,12,494.16,0.29,6588.77,1151.15,1.3,Completed
FOO1221,Traci Wilcox,New Madison,Maryland,East,C,Type3,2023-11-24,13,939.84,0.01,8161.99,984.63,4.5,Pending
FOO1222,Laura Andrews,North Daniellemouth,Mississippi,South,A,Type2,2023-12-25,2,232.42,,1266.94,3929.75,2.3,Completed
FOO1223,David Cochran,Pattersonside,New Jersey,West,C,Type2,2024-01-21,11,57.27,0.14,1423.43,2339.33,1.4,Pending
FOO1224,Kevin Cook,Gallagherbury,Oklahoma,East,D,Type1,2024-04-23,13,344.54,0.29,2560.31,3643.34,1.8,Cancelled
FOO1225,Jennifer Elliott,Alisonland,Rhode Island,North,A,Type2,2023-11-07,4,535.62,0.11,9884.83,4630.53,1.3,Cancelled
FOO1226,Lori Newton,West Gerald,Missouri,East,C,Type2,2025-04-12,2,585.91,0.02,8472.5,479.21,4.9,Completed
FOO1227,Melissa Reeves,Collinsview,Oregon,East,B,Type1,2024-06-16,17,828.22,0.13,885.69,1426.6,1.6,Cancelled
FOO1228,Stephanie Aguilar PhD,Lake Hayleyport,Colorado,West,A,Type2,2023-11-07,6,568.61,0.05,8458.37,1059.28,2.7,Cancelled
FOO1229,Jacqueline Long,Anthonyburgh,Texas,East,D,Type3,2024-10-11,7,165.89,0.07,9507.87,1406.73,1.2,Pending
FOO1230,Casey Jackson,Rachelborough,Wisconsin,East,D,Type2,2026-05-16,3,606.13,0.27,6210.19,148.92,2.2,Completed
FOO1231,Kelli Oneill,Stevenmouth,Utah,East,C,Type2,2025-10-20,11,185.29,0.15,6871.86,891.02,4.9,Pending
FOO1232,Christina Dillon,Port Ronaldfort,Rhode Island,South,D,Type1,2026-02-04,9,823.88,0.27,5855.19,1900.45,1.8,Completed
FOO1233,Kelly Burton,West Jennifer,North Carolina,North,D,Type3,2023-11-19,4,103.3,0.11,2918.53,156.2,2.4,Cancelled
FOO1234,Bradley Ochoa,South Kenneth,Colorado,South,B,Type3,2026-02-23,8,163.08,0.21,544.08,4395.27,3.6,Pending
FOO1235,Dr. Christie Howard,Hannahhaven,Georgia,North,C,Type1,2025-03-06,10,417.79,0.24,916.72,4090.92,3.6,Completed
FOO1236,Sandra Thompson,Allenside,Missouri,South,C,Type2,2024-05-21,17,218.36,0.01,8944.68,2313.56,3.7,Pending
FOO1237,Dennis Bright,Laramouth,Nebraska,South,B,Type2,2024-08-26,6,557.21,0.28,4701.23,-172.38,3.2,Cancelled
FOO1238,Kevin Johnson MD,Jonfort,Michigan,West,A,Type2,2025-12-08,6,738.79,0.01,136.54,577.87,3.7,Cancelled
FOO1239,Sherri Stanley,West Robert,New Jersey,East,A,Type2,2024-08-29,5,711.15,0.01,6305.0,3996.14,4.0,Completed
FOO1240,Kristine Gonzales,East Stephenbury,Maine,North,B,Type2,2023-07-13,3,160.66,0.23,5056.94,3336.25,2.1,Completed
FOO1241,Justin Brewer,South Patricia,South Carolina,South,B,Type2,2024-06-11,2,854.27,0.08,1082.68,4044.49,2.3,Pending
FOO1242,Kimberly Greene,Heatherhaven,Oregon,East,D,Type1,2023-07-04,10,259.9,0.14,6525.49,-251.58,1.2,Completed
FOO1243,Kyle Hall,North Deborah,Rhode Island,West,C,Type2,2024-08-02,2,144.89,0.08,8584.58,1155.77,1.1,Pending
FOO1244,Adam Hoffman,Ericton,Indiana,South,A,Type2,2024-09-29,4,427.44,0.22,9512.72,867.87,4.6,Pending
FOO1245,Russell Rogers,Michaelburgh,Hawaii,South,C,Type2,2026-03-29,16,48.0,0.12,7902.44,3175.5,4.2,Completed
FOO1246,Michael Turner,North Jessica,California,West,B,Type3,2024-04-19,9,173.04,0.17,1054.64,451.69,2.7,Cancelled
FOO1247,Christopher Ellison,Richardsberg,Alaska,South,C,Type3,2026-03-21,10,591.1,0.22,3841.58,-137.53,2.3,Cancelled
FOO1248,Tina Munoz,East Edward,Rhode Island,South,C,Type3,2026-03-01,4,19.86,0.12,7014.02,3696.85,1.1,Pending
FOO1249,Stephanie Maxwell,Kellerfurt,South Carolina,West,B,Type1,2024-11-20,13,452.77,,6150.28,2723.16,1.6,Pending
FOO1250,Dr. Kellie Saunders,Port Daniel,Mississippi,North,A,Type1,2024-07-05,7,781.73,0.26,5206.22,1672.5,2.0,Completed
FOO1251,Tracey Weeks,Brandtton,Massachusetts,North,D,Type2,2024-05-01,2,270.64,0.13,8718.44,1897.89,3.5,Pending
FOO1252,Theodore Cruz,Wilsonburgh,New York,East,A,Type1,2025-08-14,3,836.09,0.16,8989.98,1964.83,2.3,Completed
FOO1253,Vanessa Baker,South Sandraport,New Mexico,North,C,Type1,2023-12-28,10,962.4,0.29,265.55,1698.82,4.5,Cancelled
FOO1254,Virginia Brooks,South Jessehaven,Hawaii,North,A,Type3,2024-06-11,19,624.25,0.08,2179.0,708.97,1.0,Completed
FOO1255,Sharon Stone,Wolfeview,Iowa,South,B,Type3,2025-08-28,17,884.67,0.04,4736.88,4299.84,4.5,Cancelled
FOO1256,Dawn Ruiz,Smithview,Delaware,North,B,Type2,2023-07-29,11,831.54,0.2,1645.25,-152.47,1.2,Completed
FOO1257,Marissa Wilkins,Andreaside,Georgia,South,A,Type1,2025-08-09,12,652.4,0.09,3650.22,1880.77,3.1,Completed
FOO1258,Scott Parks,Johnview,Tennessee,South,D,Type1,2024-09-05,19,351.76,0.26,4356.05,,4.2,Cancelled
FOO1259,Robin Price,Johnmouth,New Hampshire,South,B,Type1,2024-07-14,1,353.99,0.26,4015.51,872.13,3.8,Completed
FOO1260,Benjamin Gibson,Johnport,New Hampshire,West,C,Type3,2025-10-14,5,841.87,0.03,5786.25,3846.63,4.8,Completed
FOO1261,Dr. Olivia Green,Port Michelleport,South Carolina,West,B,Type3,2024-03-01,14,187.12,0.3,3741.92,1932.0,2.8,Cancelled
FOO1262,Kimberly Williams,,New Hampshire,North,B,Type1,2026-05-04,10,858.87,0.23,5807.46,801.97,3.6,Cancelled
FOO1263,Kenneth Flowers,North Marthaborough,West Virginia,East,B,Type1,2024-07-08,11,286.19,0.02,7974.96,3097.2,2.9,Completed
FOO1264,Jennifer Gonzales,South Michaelfurt,Wisconsin,East,C,Type3,2026-05-19,12,807.67,0.3,9037.35,366.45,3.5,Pending
FOO1265,Amber Rivas,Port Alan,Virginia,South,A,Type2,2024-01-14,17,707.65,0.01,7734.01,1248.84,1.3,Completed
FOO1266,Lynn Bullock,Lake Karen,New Mexico,East,C,Type3,2023-06-19,6,401.07,0.04,2287.75,4858.96,3.9,Completed
FOO1267,Taylor Carter,Scottburgh,Kansas,North,A,Type1,2024-10-28,12,78.71,0.08,8575.73,4355.3,4.0,Cancelled
FOO1268,Christopher Fowler,North Maryhaven,West Virginia,North,D,Type1,2025-06-01,8,385.01,0.19,7309.27,3191.99,2.9,Pending
FOO1269,Tina Freeman,Deborahton,Idaho,West,C,Type2,2025-07-07,7,153.57,0.27,9541.04,896.33,2.0,Completed
FOO1270,Cindy Hernandez,Andrewsmouth,Florida,East,B,Type3,2026-05-09,3,382.12,0.07,8182.56,3243.96,1.5,Cancelled
FOO1271,Sandra Williams,Harrisfort,Nebraska,South,B,Type3,2023-06-22,6,192.76,0.11,2796.13,1538.72,3.3,Cancelled
FOO1272,Adam Leblanc,Chavezland,New Hampshire,South,C,Type3,2024-02-28,19,987.04,0.04,285.86,522.55,4.0,Completed
FOO1273,Sara Lee,West Matthew,Minnesota,South,A,Type2,2025-08-10,7,828.08,0.17,3633.31,848.63,2.6,Pending
FOO1274,Stacey Arnold,Saraside,Nevada,North,D,Type2,2025-04-01,16,854.16,0.23,1322.39,885.74,4.9,Pending
FOO1275,Tiffany Fuentes,Jeremiahchester,Louisiana,East,B,Type2,2024-11-13,15,663.31,0.14,4350.06,929.43,1.6,Completed
FOO1276,Jonathon Moreno,Rodriguezfort,New York,South,B,Type3,2023-09-01,17,319.67,0.09,6536.34,681.9,2.2,Completed
FOO1277,Alex Webb,Pricechester,New Jersey,North,B,Type1,2023-06-27,11,496.41,0.09,4501.39,4572.53,2.5,Cancelled
FOO1278,Mr. Christopher Irwin,East Nathan,Connecticut,South,C,Type1,2024-08-20,1,948.11,0.25,5792.58,2263.55,3.6,Pending
FOO1279,Kenneth Anderson,,West Virginia,South,B,Type3,2024-04-17,13,695.93,0.24,5749.96,1065.86,1.1,Cancelled
FOO1280,Keith Torres,Victoriaview,Rhode Island,West,D,Type3,2023-10-12,2,970.08,0.2,4868.46,3519.66,3.2,Pending
FOO1281,Samantha Benson,West Zachary,New Hampshire,East,C,Type3,2023-09-13,8,540.3,0.18,6020.93,4992.49,3.6,Completed
FOO1282,Lori Lopez,Davidview,Texas,West,C,Type1,2025-01-17,5,29.71,0.07,2989.1,-437.48,3.9,Completed
FOO1283,Ashley Lewis,Beanborough,Oklahoma,North,A,Type2,2026-03-31,10,412.98,0.26,9921.02,3228.88,2.5,Cancelled
FOO1284,Mr. Vincent Moran,East Samuel,Michigan,South,B,Type2,2025-07-07,10,686.82,0.18,4357.86,2965.09,4.6,Completed
FOO1285,Peter Smith,New Michaelfort,Wyoming,East,A,Type1,2025-04-08,9,905.96,0.26,7991.71,2841.55,1.8,Pending
FOO1286,Sydney Wilson,Debrachester,Oregon,North,B,Type3,2025-05-23,14,865.47,0.06,7880.1,1117.56,3.3,Pending
FOO1287,Devin Sullivan,Boothhaven,Maine,West,B,Type1,2024-03-25,13,599.19,0.19,3788.88,738.13,2.9,Completed
FOO1288,Joseph Diaz,New Richardbury,Colorado,North,B,Type2,2026-01-05,11,776.18,0.2,2158.65,2137.22,4.9,Pending
FOO1289,Kimberly Gomez,Bradshawview,Nevada,North,B,Type2,2024-11-08,17,636.69,0.15,5048.8,4149.44,2.1,Pending
FOO1290,Holly Snow,Lake Amanda,Texas,East,D,Type1,2024-02-03,18,683.84,0.01,3799.68,2742.88,2.5,Pending
FOO1291,John Taylor,Lake Jacquelineberg,Oklahoma,East,D,Type2,2025-01-21,16,517.23,0.14,4763.94,-113.71,3.8,Completed
FOO1292,Jodi Bowman,Lake Scott,Ohio,East,A,Type1,2024-11-04,6,291.5,0.16,9304.04,3331.54,3.8,Cancelled
FOO1293,Calvin Andrews,Port Benjaminchester,Michigan,South,B,Type3,2025-02-17,7,854.34,0.18,5962.95,3571.83,1.2,Completed
FOO1294,Jennifer Neal,West Rebekahside,New Jersey,West,B,Type3,2024-03-13,2,522.14,0.1,6186.39,2225.57,2.3,Pending
FOO1295,Luis Jones,Port Hannahchester,Iowa,South,A,Type2,2024-05-25,10,270.15,0.26,6506.52,4437.71,1.9,Pending
FOO1296,William Lewis,Lake Madisonview,West Virginia,West,A,Type3,2025-05-06,9,583.11,0.18,193.88,598.08,4.7,Completed
FOO1297,Scott Brown,Hooverton,Maryland,East,D,Type2,2023-09-18,4,781.59,0.28,7548.3,3643.52,4.2,Pending
FOO1298,Renee Thomas,Port Jeremy,New Hampshire,North,C,Type3,2024-04-19,3,317.17,0.18,4897.41,1620.27,4.6,Completed
FOO1299,Mrs. Erica Howard,,Kansas,West,A,Type2,2025-04-07,18,595.4,0.19,6830.92,2843.49,2.0,Cancelled
FOO1300,Teresa Drake,West Anthony,Indiana,South,D,Type3,2023-09-18,12,701.46,0.25,4052.49,1140.34,2.3,Pending
FOO1301,Mindy Washington,Port Lauren,Florida,North,C,Type2,2024-09-05,7,589.82,0.24,123.3,2576.9,2.3,Cancelled
FOO1302,Christopher Nelson,Thorntonview,Ohio,West,B,Type2,2025-01-08,2,952.33,0.15,5739.65,734.02,4.3,Pending
FOO1303,Brittany Padilla,Lake Regina,Oregon,East,C,Type3,2026-04-22,3,594.64,0.01,4325.11,599.16,5.0,Cancelled
FOO1304,Billy Decker,East Ericachester,North Dakota,South,C,Type2,2024-11-06,6,590.43,0.23,6649.84,1665.13,1.3,Cancelled
FOO1305,Tyler Perez,North John,Virginia,West,A,Type1,2024-04-01,16,698.61,0.22,3757.67,2136.52,1.8,Completed
FOO1306,Warren Stephens,Loganburgh,South Carolina,West,B,Type2,2023-10-24,12,175.17,0.28,5484.18,3773.35,4.0,Completed
FOO1307,Juan Neal,East Renee,Oklahoma,East,D,Type3,2025-12-28,12,368.5,0.13,2635.51,4693.85,2.1,Pending
FOO1308,Kenneth Johnson,Johnsonhaven,Virginia,South,D,Type2,2024-07-14,13,670.61,0.19,6703.42,-312.92,3.7,Completed
FOO1309,Andrea Harvey,Thomasfurt,South Dakota,East,B,Type3,2023-11-15,2,292.99,0.18,1847.41,2106.12,2.1,Cancelled
FOO1310,Melissa Ward,Jonathanton,Mississippi,West,A,Type1,2025-03-02,17,545.99,0.13,7810.13,970.28,3.0,Pending
FOO1311,Janice Lam,East Kathleenfort,New Mexico,East,A,Type2,2023-07-22,5,580.61,0.17,1434.04,1977.75,2.7,Completed
FOO1312,Michael Mendoza,,Texas,North,C,Type3,2025-12-01,17,666.8,0.13,3221.42,1504.87,3.0,Cancelled
FOO1313,Darrell Hall,Sandersside,Kansas,South,B,Type1,2025-08-09,11,482.67,0.05,2765.35,1282.76,2.6,Cancelled
FOO1314,Mary Tyler,Thompsonhaven,New York,West,A,Type3,2025-08-30,16,293.84,0.16,5857.55,4112.24,2.2,Pending
FOO1315,Timothy Rodriguez,North Michelebury,Virginia,North,D,Type2,2026-01-14,11,966.7,,4112.87,4485.66,4.7,Cancelled
FOO1316,Mary Palmer,Mcgeeton,Nevada,West,D,Type3,2024-02-03,2,669.23,0.19,5917.89,4497.5,1.3,Completed
FOO1317,Jason Rogers,Lake Tara,Ohio,East,A,Type2,2025-10-13,7,187.17,0.23,2168.58,1470.01,3.8,Completed
FOO1318,Barbara Mendoza,New Andrewville,Illinois,West,C,Type3,2024-02-15,7,389.56,0.05,2919.68,688.63,4.3,Cancelled
FOO1319,Marcus Hunt,Coreychester,Oklahoma,South,D,Type2,2024-02-09,19,473.57,0.08,4560.01,3998.63,4.2,Cancelled
FOO1320,Frank Richmond,Jesseland,Alabama,West,B,Type1,2024-09-01,10,661.03,0.08,3946.51,3446.46,4.8,Cancelled
FOO1321,Danielle Brady,West Justinberg,Maine,East,C,Type1,2025-05-23,17,743.95,0.08,2156.9,4032.32,1.4,Completed
FOO1322,Douglas Cordova,Davisfurt,New Jersey,South,A,Type3,2023-09-22,6,977.79,0.24,490.09,4778.08,4.2,Completed
FOO1323,Joan Perez,Thomasview,South Carolina,North,D,Type3,2024-12-06,10,261.61,0.11,7362.59,-137.75,2.1,Pending
FOO1324,Ashley Brooks,Barbaramouth,Montana,North,D,Type1,2026-02-28,8,652.2,0.13,195.54,1723.45,3.3,Cancelled
FOO1325,Matthew Mccarthy,East Nancy,Kansas,South,B,Type2,2025-05-05,16,227.42,0.3,5254.8,4613.46,5.0,Completed
FOO1326,Sara Haas,North Laura,Delaware,North,A,Type2,2025-10-21,8,281.1,0.21,4838.18,4221.3,1.7,Cancelled
FOO1327,Melissa Roberts,Reedbury,Maryland,West,C,Type2,2025-02-09,3,68.7,0.08,8750.24,,4.7,Pending
FOO1328,Kimberly Petersen,Port Williamtown,South Dakota,North,B,Type3,2024-08-26,19,877.06,0.08,6966.66,2660.83,4.5,Pending
FOO1329,Jennifer Moore,Port Joseshire,New York,North,D,Type3,2024-01-19,3,957.63,0.0,305.63,4959.98,4.1,Completed
FOO1330,Abigail Wang,New Lisa,Kansas,South,D,Type3,2023-11-04,14,729.81,0.04,1085.5,2929.39,4.8,Pending
FOO1331,Jonathan Williams,Mcclureland,North Carolina,North,C,Type2,2024-01-18,2,476.42,0.18,7252.31,465.77,3.3,Cancelled
FOO1332,Chase Hernandez,North Eric,South Dakota,North,B,Type1,2026-05-17,9,692.34,0.3,2363.15,2960.79,2.7,Completed
FOO1333,Angela Williams,Richardfurt,Minnesota,North,B,Type1,2025-04-08,18,903.48,0.2,1376.05,4050.72,4.1,Completed
FOO1334,Sandy Stephens,Romeroview,Hawaii,North,C,Type2,2024-11-21,13,893.35,0.11,3719.01,-383.75,4.2,Completed
FOO1335,Joanne Vaughn,Englishstad,Minnesota,West,C,Type2,2024-03-06,5,166.15,0.28,9434.7,2741.71,1.1,Cancelled
FOO1336,Justin Wells,South Austinborough,Utah,North,A,Type1,2025-12-16,17,749.78,0.06,3941.93,276.39,4.8,Completed
FOO1337,David Smith,Gutierrezview,Kentucky,East,C,Type3,2025-10-09,15,120.09,0.16,6400.83,1036.63,1.8,Completed
FOO1338,Jill Lyons,Lynnhaven,Oklahoma,North,B,Type2,2024-05-06,5,888.0,0.24,2763.65,4087.88,3.8,Cancelled
FOO1339,Aaron Walsh,New Randychester,New York,East,B,Type3,2025-02-28,12,750.65,0.25,7777.7,3007.86,2.3,Pending
FOO1340,Mr. Aaron Molina,Teresafort,Alabama,West,B,Type1,2024-06-28,1,516.93,0.28,3827.52,3356.47,4.4,Pending
FOO1341,Robert Green,Thompsonburgh,Nebraska,West,C,Type1,2024-03-11,5,598.4,0.01,8495.06,66.41,2.3,Pending
FOO1342,Marissa Maldonado,East Angelaburgh,Colorado,South,B,Type3,2025-05-03,11,667.49,0.29,7420.01,1036.74,3.5,Pending
FOO1343,Ricky Ward,Hicksstad,Kentucky,West,B,Type2,2026-01-20,14,78.07,0.09,1212.85,122.48,3.8,Completed
FOO1344,Richard Chapman,West Jessica,California,East,C,Type1,2023-09-20,5,667.33,0.01,2521.98,2570.93,4.9,Pending
FOO1345,Lori Cruz,Lake Jamesbury,Mississippi,North,A,Type1,2023-10-28,7,48.0,0.3,2839.91,388.01,4.6,Cancelled
FOO1346,Andrew Robles,New Noahville,Vermont,East,D,Type1,2024-06-02,8,400.35,0.27,3102.91,-347.6,1.2,Cancelled
FOO1347,Jasmine Roberts,North Jamestown,Illinois,South,C,Type2,2025-05-08,5,234.7,0.05,7687.65,2460.86,2.8,Pending
FOO1348,Dennis Henderson,Port Caitlin,Georgia,North,C,Type3,2024-10-06,18,134.25,0.07,3443.13,3290.91,3.5,Cancelled
FOO1349,William Holden,Molinaland,Washington,West,B,Type3,2024-11-24,1,64.3,0.22,5551.57,1355.79,3.9,Cancelled
FOO1350,Samuel Shaw,,Maryland,North,B,Type3,2024-03-22,15,40.1,0.28,8298.69,4943.31,3.7,Cancelled
FOO1351,Jamie Schroeder,Kirbyborough,Virginia,South,A,Type3,2024-07-03,2,191.25,0.21,838.29,1556.92,2.8,Pending
FOO1352,Jessica Adams,Daniellefort,Washington,North,B,Type2,2026-05-08,17,363.24,0.09,3034.61,3421.62,2.7,Pending
FOO1353,Cheyenne Warren,North Jeromeside,Rhode Island,West,C,Type1,2023-12-29,1,253.77,0.18,9678.99,2219.99,2.0,Cancelled
FOO1354,Darrell Douglas,South Gregoryfurt,New Hampshire,South,C,Type2,2026-02-21,11,303.62,0.02,8820.8,3716.65,2.1,Completed
FOO1355,Teresa Wang,New Rogerstad,Indiana,West,D,Type1,2025-11-28,8,467.48,0.07,7935.18,4493.64,4.3,Cancelled
FOO1356,Holly Hays,New Shelleyview,North Dakota,North,A,Type2,2024-04-26,6,278.57,0.28,2205.14,4004.64,4.2,Cancelled
FOO1357,Daniel Bender,Charlottemouth,Delaware,North,B,Type3,2025-12-25,17,616.24,0.09,8317.6,3351.09,1.9,Pending
FOO1358,Miss Christina Wood,Lake Meredith,Ohio,West,D,Type2,2024-06-21,7,214.46,0.11,9597.5,3347.44,3.5,Pending
FOO1359,Matthew Chen,Port Dawn,Kentucky,South,A,Type1,2024-01-15,3,234.02,0.16,6414.82,2976.51,1.5,Cancelled
FOO1360,Kevin Lindsey,Natalieville,Nebraska,North,D,Type2,2024-05-26,9,261.46,0.09,1060.57,,2.6,Cancelled
FOO1361,Richard Wells,Port Bettyton,Kentucky,West,D,Type3,2025-04-30,19,937.14,0.04,9557.73,4694.91,1.6,Cancelled
FOO1362,Denise Berry,Theresamouth,Nebraska,South,C,Type2,2023-06-03,8,672.06,0.14,109.54,1602.87,4.8,Completed
FOO1363,Stephanie Morales,Morrisland,Pennsylvania,East,C,Type2,2026-02-16,3,329.6,0.01,7108.0,973.45,3.6,Cancelled
FOO1364,John Smith,Port Stephenshire,Washington,North,C,Type3,2023-08-24,12,735.5,0.11,4997.73,-13.32,2.3,Cancelled
FOO1365,Benjamin Burns,South Davidfurt,Louisiana,North,D,Type3,2023-07-06,17,835.24,0.08,4340.64,4189.09,2.1,Completed
FOO1366,Carolyn Jordan,Gayfurt,New Jersey,West,D,Type2,2026-03-10,5,926.1,0.19,8744.67,274.61,4.1,Completed
FOO1367,John Garner,Port Elizabethville,North Dakota,West,D,Type3,2026-03-31,16,87.18,0.05,3614.56,640.92,1.2,Cancelled
FOO1368,Brenda Bell,Garciahaven,Tennessee,North,B,Type1,2026-02-03,8,841.25,0.21,1406.8,4647.17,1.1,Cancelled
FOO1369,Deborah Smith,Zamorafort,Iowa,West,D,Type2,2023-09-23,2,843.62,0.12,2021.47,4430.34,3.4,Completed
FOO1370,Edward Hess,Adrianshire,Nevada,West,C,Type1,2023-09-01,9,821.19,0.15,2635.6,4832.12,3.4,Cancelled
FOO1371,Cathy Nelson,Washingtonhaven,Wyoming,West,C,Type3,2025-01-17,19,510.75,0.11,4413.48,986.76,3.7,Cancelled
FOO1372,Angela Gallegos,North Gina,Oklahoma,West,A,Type2,2023-10-16,1,900.71,0.04,2352.85,2453.95,1.5,Completed
FOO1373,Lisa Smith,East Mark,Alaska,East,B,Type3,2024-11-13,3,659.95,0.04,1115.46,1306.06,4.1,Cancelled
FOO1374,Alexandra Hernandez,Port Gary,Delaware,North,D,Type2,2023-09-26,17,398.56,0.05,1710.4,3882.34,4.3,Cancelled
FOO1375,Jamie Wallace,Salazarhaven,Georgia,West,A,Type3,2023-07-13,6,373.01,0.19,1707.99,1113.05,3.7,Completed
FOO1376,Sarah Barajas,Lopezburgh,Georgia,West,A,Type3,2024-11-02,15,766.81,0.09,9409.37,4896.44,2.6,Completed
FOO1377,Julie Owens,Theresaville,Washington,North,A,Type1,2025-12-07,14,852.13,0.19,3562.04,513.71,4.9,Pending
FOO1378,Jessica Taylor,Hernandeztown,Oklahoma,West,B,Type3,2023-11-12,6,231.99,0.06,4659.97,4903.02,2.5,Cancelled
FOO1379,Megan Green,Ayalaborough,New Jersey,East,D,Type3,2025-09-24,15,834.83,0.22,8157.19,1851.93,4.3,Pending
FOO1380,Suzanne Velasquez,Williamsmouth,Virginia,East,A,Type2,2023-12-30,9,667.18,0.07,5284.69,646.81,4.4,Completed
FOO1381,Laura Ramirez,,Tennessee,East,D,Type1,2024-12-10,12,691.69,0.26,1614.68,2139.92,1.8,Cancelled
FOO1382,Brooke Wells,South Shannonmouth,Missouri,East,B,Type1,2024-12-03,15,26.32,0.18,7983.48,4448.59,4.7,Completed
FOO1383,Anthony Wood,Miguelberg,Indiana,East,D,Type2,2024-10-07,13,713.19,0.1,6875.12,2702.24,3.8,Completed
FOO1384,Katie Williams,Mccarthyport,Georgia,South,A,Type1,2026-02-14,13,143.24,0.28,9574.67,1827.05,4.0,Cancelled
FOO1385,Kenneth Padilla,Wrightmouth,Delaware,East,C,Type2,2026-03-09,19,427.27,0.04,2729.9,750.92,4.7,Completed
FOO1386,Brandon Howard,South Jessica,Utah,East,C,Type3,2023-10-25,13,857.09,0.29,1682.19,1916.92,2.6,Cancelled
FOO1387,Kevin Chapman,East Eric,Vermont,North,C,Type2,2024-07-15,13,486.95,0.02,6358.38,1425.04,1.7,Pending
FOO1388,Jeanne Hart,Wardfurt,Florida,East,C,Type1,2024-11-30,17,825.09,0.17,1588.19,1798.08,4.4,Completed
FOO1389,Rachel Valenzuela,Mikeview,Pennsylvania,West,D,Type1,2023-06-09,3,911.04,0.24,8073.7,920.53,4.1,Cancelled
FOO1390,Krista Walker,Lake Brendaland,Minnesota,East,C,Type3,2024-12-07,14,988.81,0.23,4783.56,3178.2,3.4,Pending
FOO1391,Nicole Miller,West Julieshire,Georgia,East,A,Type1,2025-01-06,16,936.41,0.21,9718.8,3965.31,4.3,Cancelled
FOO1392,Kimberly Rodriguez,Gordonport,Vermont,South,C,Type1,2025-06-15,16,897.36,0.01,1818.48,-288.05,3.8,Completed
FOO1393,Jose Payne,Lake Lynn,Kentucky,West,C,Type1,2024-06-26,14,463.73,0.1,7611.38,2605.53,1.1,Completed
FOO1394,Rhonda Smith,Lake Kathleenland,New York,East,A,Type2,2024-10-29,3,816.82,0.09,2453.47,2105.8,2.0,Cancelled
FOO1395,Anthony Price,South Tonyaborough,Pennsylvania,East,C,Type1,2024-04-02,16,588.89,0.02,3589.75,298.96,3.5,Pending
